amazon-order-id,buyer-name,sku,item-price,purchase-date,return-date
AMZ-6749,NormalShopper_41,SKU-BOOK-847,19.00,2026-02-11T12:00:00Z,
AMZ-6964,NormalShopper_92,SKU-BOOK-373,13.00,2026-01-21T12:00:00Z,
AMZ-5218,SerialAbuser_22,SKU-SHIRT-655,113.00,2026-01-26T12:00:00Z,2026-01-28T12:00:00Z
AMZ-6664,NormalShopper_21,SKU-BOOK-981,15.00,2026-01-29T12:00:00Z,
AMZ-7187,NormalShopper_145,SKU-BOOK-797,50.00,2025-12-09T12:00:00Z,
AMZ-7450,NormalShopper_210,SKU-BOOK-602,13.00,2025-12-05T12:00:00Z,
AMZ-7503,NormalShopper_222,SKU-BOOK-644,17.00,2026-01-02T12:00:00Z,
AMZ-6099,SerialAbuser_111,SKU-SHIRT-758,96.00,2026-01-11T12:00:00Z,2026-01-13T12:00:00Z
AMZ-5742,SerialAbuser_77,SKU-SHIRT-579,82.00,2026-01-14T12:00:00Z,2026-01-15T12:00:00Z
AMZ-6317,SerialAbuser_133,SKU-SHIRT-372,116.00,2026-01-11T12:00:00Z,2026-01-11T12:00:00Z
AMZ-5303,SerialAbuser_31,SKU-SHIRT-108,88.00,2025-12-23T12:00:00Z,2025-12-24T12:00:00Z
AMZ-6181,SerialAbuser_119,SKU-SHIRT-335,104.00,2025-12-16T12:00:00Z,2025-12-18T12:00:00Z
AMZ-7052,NormalShopper_114,SKU-BOOK-163,49.00,2025-12-23T12:00:00Z,
AMZ-6445,SerialAbuser_146,SKU-SHIRT-292,104.00,2025-12-29T12:00:00Z,2025-12-29T12:00:00Z
AMZ-7419,NormalShopper_202,SKU-BOOK-123,12.00,2025-12-12T12:00:00Z,
AMZ-7143,NormalShopper_136,SKU-BOOK-449,49.00,2025-12-18T12:00:00Z,
AMZ-6204,SerialAbuser_122,SKU-SHIRT-555,46.00,2026-01-01T12:00:00Z,2026-01-02T12:00:00Z
AMZ-6758,NormalShopper_43,SKU-BOOK-946,36.00,2025-12-20T12:00:00Z,
AMZ-5684,SerialAbuser_71,SKU-SHIRT-879,79.00,2026-02-15T12:00:00Z,2026-02-17T12:00:00Z
AMZ-6216,SerialAbuser_123,SKU-SHIRT-985,117.00,2026-02-01T12:00:00Z,2026-02-02T12:00:00Z
AMZ-7166,NormalShopper_140,SKU-BOOK-795,32.00,2026-01-08T12:00:00Z,
AMZ-5987,SerialAbuser_100,SKU-SHIRT-557,142.00,2026-01-15T12:00:00Z,
AMZ-7365,NormalShopper_191,SKU-BOOK-209,20.00,2025-12-29T12:00:00Z,
AMZ-6788,NormalShopper_50,SKU-BOOK-580,27.00,2026-01-25T12:00:00Z,
AMZ-6999,NormalShopper_101,SKU-BOOK-160,26.00,2026-02-12T12:00:00Z,
AMZ-6332,SerialAbuser_134,SKU-SHIRT-295,131.00,2025-12-23T12:00:00Z,2025-12-23T12:00:00Z
AMZ-5298,SerialAbuser_31,SKU-SHIRT-887,111.00,2026-01-06T12:00:00Z,2026-01-07T12:00:00Z
AMZ-5164,SerialAbuser_17,SKU-SHIRT-427,72.00,2026-02-04T12:00:00Z,
AMZ-5564,SerialAbuser_58,SKU-SHIRT-575,125.00,2026-01-04T12:00:00Z,
AMZ-7064,NormalShopper_116,SKU-BOOK-423,33.00,2026-01-22T12:00:00Z,
AMZ-6973,NormalShopper_94,SKU-BOOK-990,47.00,2026-02-07T12:00:00Z,
AMZ-7455,NormalShopper_211,SKU-BOOK-763,32.00,2026-02-12T12:00:00Z,2026-02-21T12:00:00Z
AMZ-6233,SerialAbuser_125,SKU-SHIRT-700,143.00,2026-01-26T12:00:00Z,2026-01-28T12:00:00Z
AMZ-5772,SerialAbuser_79,SKU-SHIRT-330,140.00,2026-01-09T12:00:00Z,
AMZ-7009,NormalShopper_103,SKU-BOOK-863,14.00,2025-12-14T12:00:00Z,
AMZ-5534,SerialAbuser_54,SKU-SHIRT-339,80.00,2026-01-03T12:00:00Z,2026-01-04T12:00:00Z
AMZ-6340,SerialAbuser_135,SKU-SHIRT-674,131.00,2025-12-14T12:00:00Z,2025-12-14T12:00:00Z
AMZ-5627,SerialAbuser_64,SKU-SHIRT-824,95.00,2026-01-30T12:00:00Z,2026-01-30T12:00:00Z
AMZ-7117,NormalShopper_130,SKU-BOOK-969,39.00,2026-01-07T12:00:00Z,
AMZ-6982,NormalShopper_97,SKU-BOOK-505,12.00,2025-12-20T12:00:00Z,
AMZ-5714,SerialAbuser_74,SKU-SHIRT-791,43.00,2026-01-14T12:00:00Z,2026-01-16T12:00:00Z
AMZ-6240,SerialAbuser_125,SKU-SHIRT-709,40.00,2026-02-01T12:00:00Z,2026-02-02T12:00:00Z
AMZ-6794,NormalShopper_52,SKU-BOOK-442,19.00,2026-01-06T12:00:00Z,
AMZ-5836,SerialAbuser_86,SKU-SHIRT-711,125.00,2026-02-13T12:00:00Z,2026-02-15T12:00:00Z
AMZ-5044,SerialAbuser_5,SKU-SHIRT-747,70.00,2025-12-21T12:00:00Z,2025-12-22T12:00:00Z
AMZ-5276,SerialAbuser_28,SKU-SHIRT-650,54.00,2026-02-19T12:00:00Z,2026-02-20T12:00:00Z
AMZ-6322,SerialAbuser_134,SKU-SHIRT-197,46.00,2026-02-14T12:00:00Z,2026-02-16T12:00:00Z
AMZ-6279,SerialAbuser_129,SKU-SHIRT-889,42.00,2026-02-22T12:00:00Z,2026-02-22T12:00:00Z
AMZ-5681,SerialAbuser_70,SKU-SHIRT-159,88.00,2026-01-16T12:00:00Z,2026-01-17T12:00:00Z
AMZ-5355,SerialAbuser_36,SKU-SHIRT-998,140.00,2026-01-20T12:00:00Z,2026-01-20T12:00:00Z
AMZ-6033,SerialAbuser_105,SKU-SHIRT-185,75.00,2025-12-15T12:00:00Z,2025-12-17T12:00:00Z
AMZ-6498,NewFraudster_4,SKU-MACBOOK-455,2529.00,2026-02-26T12:00:00Z,2026-02-27T12:00:00Z
AMZ-5577,SerialAbuser_59,SKU-SHIRT-191,51.00,2026-01-04T12:00:00Z,2026-01-06T12:00:00Z
AMZ-5486,SerialAbuser_49,SKU-SHIRT-632,100.00,2026-01-29T12:00:00Z,2026-01-30T12:00:00Z
AMZ-7785,NormalShopper_291,SKU-BOOK-711,13.00,2025-12-25T12:00:00Z,
AMZ-5063,SerialAbuser_7,SKU-SHIRT-188,83.00,2026-01-24T12:00:00Z,2026-01-26T12:00:00Z
AMZ-5690,SerialAbuser_71,SKU-SHIRT-757,79.00,2026-02-20T12:00:00Z,
AMZ-6478,SerialAbuser_149,SKU-SHIRT-718,119.00,2026-02-23T12:00:00Z,2026-02-24T12:00:00Z
AMZ-7608,NormalShopper_250,SKU-BOOK-254,19.00,2026-02-06T12:00:00Z,
AMZ-7271,NormalShopper_166,SKU-BOOK-222,12.00,2025-12-10T12:00:00Z,
AMZ-5773,SerialAbuser_79,SKU-SHIRT-892,72.00,2026-01-18T12:00:00Z,2026-01-19T12:00:00Z
AMZ-5312,SerialAbuser_32,SKU-SHIRT-145,95.00,2026-02-06T12:00:00Z,2026-02-08T12:00:00Z
AMZ-7504,NormalShopper_222,SKU-BOOK-161,12.00,2026-01-11T12:00:00Z,
AMZ-7306,NormalShopper_175,SKU-BOOK-141,48.00,2025-12-25T12:00:00Z,
AMZ-6353,SerialAbuser_136,SKU-SHIRT-109,98.00,2025-12-18T12:00:00Z,2025-12-18T12:00:00Z
AMZ-5600,SerialAbuser_62,SKU-SHIRT-307,112.00,2026-01-09T12:00:00Z,2026-01-10T12:00:00Z
AMZ-5889,SerialAbuser_91,SKU-SHIRT-995,70.00,2025-12-11T12:00:00Z,2025-12-11T12:00:00Z
AMZ-5316,SerialAbuser_33,SKU-SHIRT-717,84.00,2025-12-29T12:00:00Z,2025-12-29T12:00:00Z
AMZ-7085,NormalShopper_122,SKU-BOOK-182,48.00,2025-12-30T12:00:00Z,2026-01-05T12:00:00Z
AMZ-6077,SerialAbuser_109,SKU-SHIRT-668,51.00,2026-01-14T12:00:00Z,2026-01-15T12:00:00Z
AMZ-6806,NormalShopper_54,SKU-BOOK-153,27.00,2026-01-17T12:00:00Z,
AMZ-6142,SerialAbuser_116,SKU-SHIRT-380,81.00,2026-02-19T12:00:00Z,
AMZ-6592,NewFraudster_98,SKU-MACBOOK-712,2207.00,2026-02-26T12:00:00Z,2026-02-27T12:00:00Z
AMZ-6712,NormalShopper_32,SKU-BOOK-447,34.00,2026-01-25T12:00:00Z,
AMZ-6802,NormalShopper_53,SKU-BOOK-656,31.00,2026-01-25T12:00:00Z,
AMZ-7759,NormalShopper_286,SKU-BOOK-706,12.00,2026-02-04T12:00:00Z,
AMZ-7723,NormalShopper_277,SKU-BOOK-386,19.00,2026-02-05T12:00:00Z,
AMZ-6078,SerialAbuser_109,SKU-SHIRT-396,142.00,2025-12-16T12:00:00Z,2025-12-16T12:00:00Z
AMZ-5807,SerialAbuser_83,SKU-SHIRT-185,68.00,2026-01-02T12:00:00Z,2026-01-02T12:00:00Z
AMZ-5462,SerialAbuser_47,SKU-SHIRT-593,43.00,2026-01-11T12:00:00Z,2026-01-12T12:00:00Z
AMZ-7013,NormalShopper_104,SKU-BOOK-243,50.00,2025-12-24T12:00:00Z,
AMZ-6414,SerialAbuser_143,SKU-SHIRT-695,55.00,2026-01-22T12:00:00Z,
AMZ-7674,NormalShopper_265,SKU-BOOK-684,45.00,2025-12-13T12:00:00Z,
AMZ-6627,NormalShopper_10,SKU-BOOK-400,18.00,2026-01-15T12:00:00Z,
AMZ-6839,NormalShopper_61,SKU-BOOK-528,42.00,2025-12-12T12:00:00Z,
AMZ-7810,NormalShopper_299,SKU-BOOK-644,13.00,2026-01-20T12:00:00Z,
AMZ-5223,SerialAbuser_23,SKU-SHIRT-830,74.00,2025-12-15T12:00:00Z,
AMZ-6202,SerialAbuser_122,SKU-SHIRT-405,110.00,2025-12-13T12:00:00Z,2025-12-13T12:00:00Z
AMZ-5701,SerialAbuser_72,SKU-SHIRT-310,122.00,2026-02-04T12:00:00Z,2026-02-04T12:00:00Z
AMZ-7429,NormalShopper_205,SKU-BOOK-730,50.00,2026-01-14T12:00:00Z,
AMZ-6531,NewFraudster_37,SKU-MACBOOK-451,2479.00,2026-02-25T12:00:00Z,2026-02-26T12:00:00Z
AMZ-6764,NormalShopper_44,SKU-BOOK-519,26.00,2026-02-01T12:00:00Z,
AMZ-7308,NormalShopper_176,SKU-BOOK-455,19.00,2026-01-08T12:00:00Z,
AMZ-6904,NormalShopper_77,SKU-BOOK-868,14.00,2026-01-25T12:00:00Z,
AMZ-7567,NormalShopper_239,SKU-BOOK-105,29.00,2025-12-27T12:00:00Z,
AMZ-7091,NormalShopper_123,SKU-BOOK-295,13.00,2026-01-24T12:00:00Z,
AMZ-6036,SerialAbuser_105,SKU-SHIRT-491,84.00,2026-01-22T12:00:00Z,2026-01-24T12:00:00Z
AMZ-6158,SerialAbuser_117,SKU-SHIRT-112,109.00,2026-01-02T12:00:00Z,2026-01-02T12:00:00Z
AMZ-5320,SerialAbuser_33,SKU-SHIRT-346,99.00,2026-01-31T12:00:00Z,2026-02-02T12:00:00Z
AMZ-5035,SerialAbuser_4,SKU-SHIRT-679,48.00,2025-12-11T12:00:00Z,2025-12-12T12:00:00Z
AMZ-6949,NormalShopper_89,SKU-BOOK-205,26.00,2025-12-05T12:00:00Z,
AMZ-7694,NormalShopper_270,SKU-BOOK-769,16.00,2026-01-02T12:00:00Z,
AMZ-6926,NormalShopper_82,SKU-BOOK-488,22.00,2026-01-31T12:00:00Z,
AMZ-5816,SerialAbuser_84,SKU-SHIRT-784,125.00,2026-02-04T12:00:00Z,
AMZ-7107,NormalShopper_127,SKU-BOOK-717,20.00,2025-12-10T12:00:00Z,
AMZ-5908,SerialAbuser_93,SKU-SHIRT-957,127.00,2025-12-26T12:00:00Z,2025-12-27T12:00:00Z
AMZ-6983,NormalShopper_97,SKU-BOOK-957,30.00,2026-01-07T12:00:00Z,
AMZ-7745,NormalShopper_283,SKU-BOOK-149,18.00,2025-12-15T12:00:00Z,
AMZ-7214,NormalShopper_150,SKU-BOOK-519,37.00,2026-02-08T12:00:00Z,
AMZ-7005,NormalShopper_102,SKU-BOOK-470,21.00,2026-01-29T12:00:00Z,2026-02-07T12:00:00Z
AMZ-5233,SerialAbuser_24,SKU-SHIRT-337,130.00,2025-12-24T12:00:00Z,
AMZ-6565,NewFraudster_71,SKU-MACBOOK-164,1800.00,2026-02-20T12:00:00Z,2026-02-21T12:00:00Z
AMZ-6895,NormalShopper_75,SKU-BOOK-202,45.00,2026-01-17T12:00:00Z,
AMZ-5791,SerialAbuser_81,SKU-SHIRT-245,147.00,2026-02-19T12:00:00Z,2026-02-19T12:00:00Z
AMZ-5763,SerialAbuser_79,SKU-SHIRT-641,107.00,2026-01-08T12:00:00Z,2026-01-08T12:00:00Z
AMZ-6853,NormalShopper_65,SKU-BOOK-310,49.00,2025-12-14T12:00:00Z,
AMZ-6166,SerialAbuser_118,SKU-SHIRT-795,118.00,2026-01-09T12:00:00Z,2026-01-10T12:00:00Z
AMZ-6997,NormalShopper_100,SKU-BOOK-204,38.00,2026-01-30T12:00:00Z,
AMZ-5985,SerialAbuser_100,SKU-SHIRT-635,146.00,2026-01-20T12:00:00Z,2026-01-20T12:00:00Z
AMZ-5422,SerialAbuser_43,SKU-SHIRT-104,69.00,2025-12-14T12:00:00Z,
AMZ-5666,SerialAbuser_69,SKU-SHIRT-762,110.00,2026-01-14T12:00:00Z,2026-01-16T12:00:00Z
AMZ-6230,SerialAbuser_124,SKU-SHIRT-278,142.00,2026-02-16T12:00:00Z,2026-02-16T12:00:00Z
AMZ-6554,NewFraudster_60,SKU-MACBOOK-269,1899.00,2026-02-21T12:00:00Z,2026-02-22T12:00:00Z
AMZ-5387,SerialAbuser_40,SKU-SHIRT-372,55.00,2026-01-01T12:00:00Z,2026-01-03T12:00:00Z
AMZ-6385,SerialAbuser_140,SKU-SHIRT-842,72.00,2026-02-02T12:00:00Z,2026-02-03T12:00:00Z
AMZ-5527,SerialAbuser_54,SKU-SHIRT-226,99.00,2026-01-05T12:00:00Z,
AMZ-5155,SerialAbuser_16,SKU-SHIRT-740,104.00,2026-01-16T12:00:00Z,2026-01-17T12:00:00Z
AMZ-5071,SerialAbuser_8,SKU-SHIRT-132,45.00,2025-12-14T12:00:00Z,
AMZ-7751,NormalShopper_284,SKU-BOOK-959,42.00,2026-01-19T12:00:00Z,2026-01-29T12:00:00Z
AMZ-7792,NormalShopper_293,SKU-BOOK-131,41.00,2026-01-25T12:00:00Z,
AMZ-5911,SerialAbuser_93,SKU-SHIRT-228,51.00,2025-12-25T12:00:00Z,2025-12-25T12:00:00Z
AMZ-6954,NormalShopper_90,SKU-BOOK-132,46.00,2026-01-12T12:00:00Z,
AMZ-6479,SerialAbuser_149,SKU-SHIRT-483,140.00,2026-01-02T12:00:00Z,2026-01-02T12:00:00Z
AMZ-6361,SerialAbuser_137,SKU-SHIRT-205,42.00,2026-02-21T12:00:00Z,2026-02-23T12:00:00Z
AMZ-5353,SerialAbuser_36,SKU-SHIRT-249,81.00,2026-02-01T12:00:00Z,2026-02-01T12:00:00Z
AMZ-6303,SerialAbuser_132,SKU-SHIRT-390,131.00,2025-12-12T12:00:00Z,2025-12-14T12:00:00Z
AMZ-6088,SerialAbuser_110,SKU-SHIRT-714,99.00,2026-01-01T12:00:00Z,
AMZ-6512,NewFraudster_18,SKU-MACBOOK-641,2380.00,2026-02-20T12:00:00Z,2026-02-21T12:00:00Z
AMZ-6875,NormalShopper_70,SKU-BOOK-597,20.00,2025-12-31T12:00:00Z,
AMZ-5110,SerialAbuser_12,SKU-SHIRT-630,135.00,2026-02-19T12:00:00Z,2026-02-19T12:00:00Z
AMZ-5692,SerialAbuser_71,SKU-SHIRT-289,143.00,2026-01-30T12:00:00Z,
AMZ-7220,NormalShopper_152,SKU-BOOK-373,14.00,2026-01-14T12:00:00Z,
AMZ-7165,NormalShopper_140,SKU-BOOK-739,33.00,2026-02-09T12:00:00Z,
AMZ-5587,SerialAbuser_60,SKU-SHIRT-301,126.00,2026-01-24T12:00:00Z,2026-01-24T12:00:00Z
AMZ-5474,SerialAbuser_48,SKU-SHIRT-989,92.00,2025-12-21T12:00:00Z,2025-12-23T12:00:00Z
AMZ-5780,SerialAbuser_80,SKU-SHIRT-386,110.00,2026-02-22T12:00:00Z,2026-02-23T12:00:00Z
AMZ-5916,SerialAbuser_94,SKU-SHIRT-701,86.00,2026-01-06T12:00:00Z,2026-01-08T12:00:00Z
AMZ-7023,NormalShopper_106,SKU-BOOK-259,50.00,2026-01-04T12:00:00Z,2026-01-16T12:00:00Z
AMZ-7032,NormalShopper_109,SKU-BOOK-961,11.00,2025-12-10T12:00:00Z,
AMZ-7528,NormalShopper_229,SKU-BOOK-526,43.00,2025-12-28T12:00:00Z,
AMZ-7633,NormalShopper_255,SKU-BOOK-776,26.00,2026-02-11T12:00:00Z,
AMZ-6150,SerialAbuser_116,SKU-SHIRT-356,129.00,2026-02-08T12:00:00Z,2026-02-10T12:00:00Z
AMZ-5042,SerialAbuser_5,SKU-SHIRT-205,100.00,2026-01-12T12:00:00Z,2026-01-14T12:00:00Z
AMZ-5323,SerialAbuser_33,SKU-SHIRT-925,78.00,2026-01-15T12:00:00Z,2026-01-17T12:00:00Z
AMZ-5832,SerialAbuser_85,SKU-SHIRT-768,128.00,2025-12-14T12:00:00Z,2025-12-16T12:00:00Z
AMZ-6602,NormalShopper_2,SKU-BOOK-883,28.00,2026-01-29T12:00:00Z,
AMZ-6287,SerialAbuser_130,SKU-SHIRT-736,94.00,2026-02-01T12:00:00Z,2026-02-02T12:00:00Z
AMZ-6047,SerialAbuser_107,SKU-SHIRT-483,145.00,2026-02-08T12:00:00Z,2026-02-09T12:00:00Z
AMZ-5459,SerialAbuser_46,SKU-SHIRT-331,59.00,2026-01-07T12:00:00Z,2026-01-09T12:00:00Z
AMZ-5151,SerialAbuser_16,SKU-SHIRT-239,124.00,2026-02-12T12:00:00Z,2026-02-13T12:00:00Z
AMZ-5219,SerialAbuser_22,SKU-SHIRT-107,108.00,2026-02-01T12:00:00Z,2026-02-03T12:00:00Z
AMZ-6765,NormalShopper_44,SKU-BOOK-853,36.00,2026-01-06T12:00:00Z,
AMZ-5381,SerialAbuser_39,SKU-SHIRT-591,108.00,2025-12-29T12:00:00Z,2025-12-29T12:00:00Z
AMZ-5956,SerialAbuser_97,SKU-SHIRT-897,74.00,2025-12-12T12:00:00Z,2025-12-12T12:00:00Z
AMZ-6568,NewFraudster_74,SKU-MACBOOK-208,1900.00,2026-02-18T12:00:00Z,2026-02-19T12:00:00Z
AMZ-5051,SerialAbuser_6,SKU-SHIRT-167,144.00,2026-02-01T12:00:00Z,2026-02-01T12:00:00Z
AMZ-5868,SerialAbuser_89,SKU-SHIRT-296,141.00,2026-01-02T12:00:00Z,2026-01-04T12:00:00Z
AMZ-7148,NormalShopper_137,SKU-BOOK-502,30.00,2025-12-10T12:00:00Z,
AMZ-5490,SerialAbuser_50,SKU-SHIRT-518,90.00,2026-01-16T12:00:00Z,2026-01-17T12:00:00Z
AMZ-5482,SerialAbuser_49,SKU-SHIRT-831,129.00,2026-02-23T12:00:00Z,
AMZ-6736,NormalShopper_37,SKU-BOOK-960,24.00,2026-02-05T12:00:00Z,
AMZ-7266,NormalShopper_165,SKU-BOOK-527,32.00,2026-01-08T12:00:00Z,
AMZ-7406,NormalShopper_199,SKU-BOOK-311,11.00,2026-01-05T12:00:00Z,
AMZ-5847,SerialAbuser_87,SKU-SHIRT-100,127.00,2025-12-10T12:00:00Z,2025-12-11T12:00:00Z
AMZ-5019,SerialAbuser_2,SKU-SHIRT-382,124.00,2026-02-18T12:00:00Z,2026-02-20T12:00:00Z
AMZ-5204,SerialAbuser_21,SKU-SHIRT-759,51.00,2025-12-22T12:00:00Z,2025-12-22T12:00:00Z
AMZ-5196,SerialAbuser_20,SKU-SHIRT-858,117.00,2026-01-14T12:00:00Z,2026-01-16T12:00:00Z
AMZ-5936,SerialAbuser_95,SKU-SHIRT-315,65.00,2026-02-03T12:00:00Z,2026-02-04T12:00:00Z
AMZ-6881,NormalShopper_71,SKU-BOOK-412,14.00,2025-12-26T12:00:00Z,2025-12-31T12:00:00Z
AMZ-5335,SerialAbuser_34,SKU-SHIRT-324,95.00,2025-12-19T12:00:00Z,2025-12-20T12:00:00Z
AMZ-7193,NormalShopper_146,SKU-BOOK-657,46.00,2025-12-08T12:00:00Z,
AMZ-5099,SerialAbuser_11,SKU-SHIRT-825,130.00,2026-02-18T12:00:00Z,2026-02-19T12:00:00Z
AMZ-7603,NormalShopper_248,SKU-BOOK-892,45.00,2026-02-08T12:00:00Z,
AMZ-5208,SerialAbuser_22,SKU-SHIRT-371,115.00,2026-01-26T12:00:00Z,2026-01-28T12:00:00Z
AMZ-5481,SerialAbuser_49,SKU-SHIRT-636,79.00,2026-02-22T12:00:00Z,2026-02-24T12:00:00Z
AMZ-7710,NormalShopper_274,SKU-BOOK-625,12.00,2026-01-08T12:00:00Z,
AMZ-6068,SerialAbuser_109,SKU-SHIRT-582,121.00,2026-01-15T12:00:00Z,2026-01-17T12:00:00Z
AMZ-7121,NormalShopper_130,SKU-BOOK-656,19.00,2025-12-19T12:00:00Z,2025-12-26T12:00:00Z
AMZ-5976,SerialAbuser_99,SKU-SHIRT-764,124.00,2026-01-26T12:00:00Z,2026-01-28T12:00:00Z
AMZ-5884,SerialAbuser_91,SKU-SHIRT-605,138.00,2025-12-17T12:00:00Z,2025-12-18T12:00:00Z
AMZ-6859,NormalShopper_67,SKU-BOOK-123,17.00,2026-01-28T12:00:00Z,
AMZ-7515,NormalShopper_225,SKU-BOOK-774,24.00,2025-12-15T12:00:00Z,2025-12-24T12:00:00Z
AMZ-5448,SerialAbuser_45,SKU-SHIRT-922,78.00,2026-01-19T12:00:00Z,2026-01-20T12:00:00Z
AMZ-5067,SerialAbuser_7,SKU-SHIRT-458,127.00,2025-12-27T12:00:00Z,2025-12-27T12:00:00Z
AMZ-7498,NormalShopper_221,SKU-BOOK-237,17.00,2025-12-30T12:00:00Z,
AMZ-6199,SerialAbuser_121,SKU-SHIRT-863,114.00,2025-12-27T12:00:00Z,2025-12-27T12:00:00Z
AMZ-5034,SerialAbuser_4,SKU-SHIRT-352,121.00,2026-02-04T12:00:00Z,2026-02-06T12:00:00Z
AMZ-7393,NormalShopper_196,SKU-BOOK-305,10.00,2026-01-06T12:00:00Z,
AMZ-5913,SerialAbuser_93,SKU-SHIRT-903,126.00,2026-02-01T12:00:00Z,2026-02-03T12:00:00Z
AMZ-5483,SerialAbuser_49,SKU-SHIRT-141,99.00,2025-12-20T12:00:00Z,2025-12-20T12:00:00Z
AMZ-7433,NormalShopper_206,SKU-BOOK-321,11.00,2026-01-27T12:00:00Z,
AMZ-7359,NormalShopper_189,SKU-BOOK-617,38.00,2025-12-18T12:00:00Z,
AMZ-6618,NormalShopper_7,SKU-BOOK-511,15.00,2026-01-04T12:00:00Z,
AMZ-7638,NormalShopper_256,SKU-BOOK-399,13.00,2026-01-20T12:00:00Z,
AMZ-6070,SerialAbuser_109,SKU-SHIRT-352,50.00,2026-01-08T12:00:00Z,2026-01-08T12:00:00Z
AMZ-6529,NewFraudster_35,SKU-MACBOOK-125,2535.00,2026-02-20T12:00:00Z,2026-02-21T12:00:00Z
AMZ-6061,SerialAbuser_108,SKU-SHIRT-475,105.00,2026-02-15T12:00:00Z,2026-02-15T12:00:00Z
AMZ-6125,SerialAbuser_114,SKU-SHIRT-638,65.00,2026-01-11T12:00:00Z,2026-01-12T12:00:00Z
AMZ-7738,NormalShopper_280,SKU-BOOK-366,19.00,2025-12-14T12:00:00Z,
AMZ-5954,SerialAbuser_97,SKU-SHIRT-840,48.00,2026-01-20T12:00:00Z,
AMZ-6463,SerialAbuser_147,SKU-SHIRT-778,51.00,2026-01-06T12:00:00Z,2026-01-07T12:00:00Z
AMZ-7609,NormalShopper_250,SKU-BOOK-587,50.00,2026-01-17T12:00:00Z,
AMZ-7736,NormalShopper_280,SKU-BOOK-143,38.00,2026-01-31T12:00:00Z,
AMZ-5941,SerialAbuser_96,SKU-SHIRT-763,54.00,2026-01-09T12:00:00Z,
AMZ-5729,SerialAbuser_75,SKU-SHIRT-812,114.00,2026-02-08T12:00:00Z,2026-02-09T12:00:00Z
AMZ-7000,NormalShopper_101,SKU-BOOK-996,50.00,2026-02-08T12:00:00Z,
AMZ-5060,SerialAbuser_7,SKU-SHIRT-277,140.00,2026-01-03T12:00:00Z,2026-01-05T12:00:00Z
AMZ-7203,NormalShopper_148,SKU-BOOK-958,23.00,2025-12-29T12:00:00Z,2026-01-06T12:00:00Z
AMZ-6500,NewFraudster_6,SKU-MACBOOK-579,2434.00,2026-02-23T12:00:00Z,2026-02-24T12:00:00Z
AMZ-6878,NormalShopper_71,SKU-BOOK-180,13.00,2026-01-03T12:00:00Z,
AMZ-6485,SerialAbuser_150,SKU-SHIRT-304,84.00,2025-12-31T12:00:00Z,
AMZ-5270,SerialAbuser_28,SKU-SHIRT-776,121.00,2025-12-29T12:00:00Z,2025-12-31T12:00:00Z
AMZ-5635,SerialAbuser_65,SKU-SHIRT-807,63.00,2026-01-28T12:00:00Z,
AMZ-7100,NormalShopper_126,SKU-BOOK-984,32.00,2025-12-10T12:00:00Z,
AMZ-5407,SerialAbuser_41,SKU-SHIRT-950,148.00,2025-12-18T12:00:00Z,2025-12-20T12:00:00Z
AMZ-6625,NormalShopper_10,SKU-BOOK-732,31.00,2025-12-21T12:00:00Z,
AMZ-7577,NormalShopper_242,SKU-BOOK-584,17.00,2026-01-21T12:00:00Z,
AMZ-7683,NormalShopper_267,SKU-BOOK-591,23.00,2026-01-27T12:00:00Z,
AMZ-7698,NormalShopper_271,SKU-BOOK-431,45.00,2025-12-13T12:00:00Z,
AMZ-7592,NormalShopper_246,SKU-BOOK-933,41.00,2026-01-22T12:00:00Z,
AMZ-6154,SerialAbuser_117,SKU-SHIRT-503,109.00,2026-01-06T12:00:00Z,2026-01-08T12:00:00Z
AMZ-6079,SerialAbuser_109,SKU-SHIRT-592,54.00,2026-01-30T12:00:00Z,2026-01-31T12:00:00Z
AMZ-6383,SerialAbuser_139,SKU-SHIRT-665,119.00,2025-12-30T12:00:00Z,2025-12-31T12:00:00Z
AMZ-7809,NormalShopper_299,SKU-BOOK-172,41.00,2025-12-14T12:00:00Z,
AMZ-7194,NormalShopper_146,SKU-BOOK-244,22.00,2025-12-15T12:00:00Z,
AMZ-7331,NormalShopper_183,SKU-BOOK-129,46.00,2025-12-22T12:00:00Z,
AMZ-6583,NewFraudster_89,SKU-MACBOOK-587,2449.00,2026-02-22T12:00:00Z,2026-02-23T12:00:00Z
AMZ-6395,SerialAbuser_141,SKU-SHIRT-251,51.00,2026-01-27T12:00:00Z,2026-01-29T12:00:00Z
AMZ-5809,SerialAbuser_83,SKU-SHIRT-248,118.00,2026-01-01T12:00:00Z,2026-01-01T12:00:00Z
AMZ-5747,SerialAbuser_77,SKU-SHIRT-237,139.00,2026-01-11T12:00:00Z,2026-01-11T12:00:00Z
AMZ-7768,NormalShopper_287,SKU-BOOK-952,37.00,2026-02-05T12:00:00Z,
AMZ-6778,NormalShopper_47,SKU-BOOK-748,10.00,2025-12-21T12:00:00Z,
AMZ-6097,SerialAbuser_111,SKU-SHIRT-130,54.00,2025-12-18T12:00:00Z,2025-12-18T12:00:00Z
AMZ-6038,SerialAbuser_106,SKU-SHIRT-241,144.00,2025-12-24T12:00:00Z,2025-12-26T12:00:00Z
AMZ-5374,SerialAbuser_38,SKU-SHIRT-272,102.00,2026-01-09T12:00:00Z,2026-01-11T12:00:00Z
